"okresVysledkyId","okresId","stranaId","hlasy","hlasyPct"
2030,53,2,60,0.34
2031,53,3,41,0.23
2032,53,4,11,0.06
2033,53,5,2701,15.13
2034,53,6,288,1.61
2035,53,7,1056,5.92
2036,53,8,7,0.04
2037,53,9,1416,7.93
2038,53,10,26,0.15
2039,53,11,45,0.25
2040,53,12,138,0.77
2041,53,13,33,0.18
2042,53,14,15,0.08
2043,53,15,28,0.16
2044,53,16,134,0.75
2045,53,17,15,0.08
2046,53,18,8,0.04
2047,53,19,56,0.31
2048,53,21,7,0.04
2049,53,22,8,0.04
2050,53,23,15,0.08
2051,53,24,379,2.12
2052,53,25,126,0.71
2053,53,26,1752,9.81
2054,53,27,2469,13.83
2055,53,28,1387,7.77
2056,53,29,20,0.11
2057,53,30,3586,20.09
2058,53,31,37,0.21
2059,53,32,8,0.04
2060,53,33,7,0.04
2061,53,34,102,0.57
2062,53,35,17,0.10
2063,53,36,50,0.28
2064,53,37,65,0.36
2065,53,38,4,0.02
2066,53,39,1650,9.24
2067,53,40,57,0.32
2068,54,1,24,0.09
2069,54,2,109,0.43
2070,54,3,63,0.25
2071,54,4,10,0.04
2072,54,5,2740,10.69
2073,54,6,414,1.62
2074,54,7,1172,4.57
2075,54,8,23,0.09
2076,54,9,2208,8.61
2077,54,10,41,0.16
2078,54,11,46,0.18
2079,54,12,213,0.83
2080,54,13,49,0.19
2081,54,14,20,0.08
2082,54,15,31,0.12
2083,54,16,195,0.76
2084,54,17,9,0.04
2085,54,18,13,0.05
2086,54,19,67,0.26
2087,54,21,172,0.67
2088,54,22,17,0.07
2089,54,23,13,0.05
2090,54,24,419,1.63
2091,54,25,139,0.54
2092,54,26,1940,7.57
2093,54,27,3211,12.53
2094,54,28,2680,10.45
2095,54,29,19,0.07
2096,54,30,5490,21.42
2097,54,31,91,0.35
2098,54,32,102,0.40
2099,54,33,5,0.02
2100,54,34,98,0.38
2101,54,35,24,0.09
2102,54,36,70,0.27
2103,54,37,260,1.01
2104,54,38,5,0.02
2105,54,39,3326,12.97
2106,54,40,106,0.41
2107,55,1,18,0.06
2108,55,2,101,0.36
2109,55,3,99,0.35
2110,55,4,16,0.06
2111,55,5,3286,11.77
2112,55,6,417,1.49
2113,55,7,1688,6.05
2114,55,8,12,0.04
2115,55,9,1893,6.78
2116,55,10,59,0.21
2117,55,11,44,0.16
2118,55,12,185,0.66
2119,55,13,71,0.25
2120,55,14,38,0.14
2121,55,15,30,0.11
2122,55,16,284,1.02
2123,55,17,12,0.04
2124,55,18,12,0.04
2125,55,19,65,0.23
2126,55,21,54,0.19
2127,55,22,27,0.10
2128,55,23,8,0.03
2129,55,24,494,1.77
2130,55,25,146,0.52
2131,55,26,2382,8.53
2132,55,27,3534,12.66
2133,55,28,1874,6.71
2134,55,29,19,0.07
2135,55,30,5459,19.56
2136,55,31,52,0.19
2137,55,32,91,0.33
2138,55,33,6,0.02
2139,55,34,173,0.62
2140,55,35,16,0.06
2141,55,36,87,0.31
2142,55,37,78,0.28
2143,55,38,1,0.00
2144,55,39,4975,17.83
2145,55,40,103,0.37
2146,56,1,14,0.05
2147,56,2,119,0.46
2148,56,3,86,0.33
2149,56,4,4,0.02
2150,56,5,3035,11.75
2151,56,6,401,1.55
2152,56,7,1287,4.98
2153,56,8,7,0.03
2154,56,9,2317,8.97
2155,56,10,34,0.13
2156,56,11,65,0.25
2157,56,12,217,0.84
2158,56,13,43,0.17
2159,56,14,32,0.12
2160,56,15,22,0.09
2161,56,16,255,0.99
2162,56,17,7,0.03
2163,56,18,19,0.07
2164,56,19,42,0.16
2165,56,21,142,0.55
2166,56,22,14,0.05
2167,56,23,17,0.07
2168,56,24,454,1.76
2169,56,25,152,0.59
2170,56,26,1787,6.92
2171,56,27,3245,12.56
2172,56,28,2466,9.55
2173,56,29,29,0.11
2174,56,30,5115,19.80
2175,56,31,50,0.19
2176,56,32,206,0.80
2177,56,33,8,0.03
2178,56,34,135,0.52
2179,56,35,26,0.10
2180,56,36,66,0.26
2181,56,37,87,0.34
2182,56,38,2,0.01
2183,56,39,3724,14.42
2184,56,40,98,0.38
2185,57,1,54,0.06
2186,57,2,330,0.34
2187,57,3,317,0.32
2188,57,4,31,0.03
2189,57,5,15812,16.21
2190,57,6,1046,1.07
2191,57,7,3657,3.75
2192,57,8,34,0.03
2193,57,9,4438,4.55
2194,57,10,81,0.08
2195,57,11,172,0.18
2196,57,12,424,0.43
2197,57,13,104,0.11
2198,57,14,75,0.08
2199,57,15,69,0.07
2200,57,16,1031,1.06
2201,57,17,28,0.03
2202,57,18,59,0.06
2203,57,19,113,0.12
2204,57,21,409,0.42
2205,57,22,76,0.08
2206,57,23,53,0.05
2207,57,24,2328,2.39
2208,57,25,880,0.90
2209,57,26,12699,13.02
2210,57,27,15529,15.92
2211,57,28,8755,8.97
2212,57,29,83,0.09
2213,57,30,17315,17.75
2214,57,31,76,0.08
2215,57,32,469,0.48
2216,57,33,7,0.01
2217,57,34,486,0.50
2218,57,35,70,0.07
2219,57,36,333,0.34
2220,57,37,536,0.55
2221,57,38,8,0.01
2222,57,39,8889,9.11
2223,57,40,673,0.69
2224,58,1,25,0.05
2225,58,2,218,0.41
2226,58,3,177,0.33
2227,58,4,22,0.04
2228,58,5,7600,14.26
2229,58,6,806,1.51
2230,58,7,2121,3.98
2231,58,8,15,0.03
2232,58,9,3352,6.29
2233,58,10,60,0.11
2234,58,11,83,0.16
2235,58,12,374,0.70
2236,58,13,106,0.20
2237,58,14,46,0.09
2238,58,15,36,0.07
2239,58,16,515,0.97
2240,58,17,21,0.04
2241,58,18,24,0.05
2242,58,19,103,0.19
2243,58,21,212,0.40
2244,58,22,28,0.05
2245,58,23,27,0.05
2246,58,24,1174,2.20
2247,58,25,408,0.77
2248,58,26,5262,9.88
2249,58,27,6765,12.70
2250,58,28,4872,9.14
2251,58,29,31,0.06
2252,58,30,10296,19.32
2253,58,31,55,0.10
2254,58,32,583,1.09
2255,58,33,11,0.02
2256,58,34,306,0.57
2257,58,35,30,0.06
2258,58,36,346,0.65
2259,58,37,249,0.47
2260,58,38,4,0.01
2261,58,39,6599,12.38
2262,58,40,324,0.61
2263,59,1,25,0.11
2264,59,2,93,0.39
2265,59,3,71,0.30
2266,59,4,2,0.01
2267,59,5,3281,13.85
2268,59,6,399,1.68
2269,59,7,840,3.54
2270,59,8,3,0.01
2271,59,9,2109,8.90
2272,59,10,28,0.12
2273,59,11,35,0.15
2274,59,12,123,0.52
2275,59,13,32,0.14
2276,59,14,12,0.05
2277,59,15,6,0.03
2278,59,16,216,0.91
2279,59,17,2,0.01
2280,59,18,10,0.04
2281,59,19,43,0.18
2282,59,21,68,0.29
2283,59,22,9,0.04
2284,59,23,11,0.05
2285,59,24,436,1.84
2286,59,25,177,0.75
2287,59,26,1814,7.66
2288,59,27,2747,11.59
2289,59,28,2083,8.79
2290,59,29,19,0.08
2291,59,30,4965,20.95
2292,59,31,26,0.11
2293,59,32,416,1.76
2294,59,33,6,0.03
2295,59,34,111,0.47
2296,59,35,25,0.11
2297,59,36,708,2.99
2298,59,37,72,0.30
2299,59,38,4,0.02
2300,59,39,2558,10.80
2301,59,40,111,0.47
2302,60,1,19,0.06
2303,60,2,106,0.31
2304,60,3,90,0.27
2305,60,4,13,0.04
2306,60,5,3482,10.33
2307,60,6,499,1.48
2308,60,7,1272,3.77
2309,60,8,9,0.03
2310,60,9,2739,8.12
2311,60,10,55,0.16
2312,60,11,61,0.18
2313,60,12,227,0.67
2314,60,13,55,0.16
2315,60,14,25,0.07
2316,60,15,17,0.05
2317,60,16,227,0.67
2318,60,17,9,0.03
2319,60,18,19,0.06
2320,60,19,54,0.16
2321,60,21,85,0.25
2322,60,22,12,0.04
2323,60,23,15,0.04
2324,60,24,514,1.52
2325,60,25,223,0.66
2326,60,26,2220,6.58
2327,60,27,3609,10.70
2328,60,28,3596,10.67
2329,60,29,26,0.08
2330,60,30,6905,20.48
2331,60,31,37,0.11
2332,60,32,646,1.92
2333,60,33,9,0.03
2334,60,34,148,0.44
2335,60,35,25,0.07
2336,60,36,384,1.14
2337,60,37,109,0.32
2338,60,38,5,0.01
2339,60,39,6034,17.90
2340,60,40,137,0.41
2341,61,1,11,0.05
2342,61,2,67,0.33
2343,61,3,57,0.28
2344,61,4,3,0.01
2345,61,5,2190,10.78
2346,61,6,346,1.70
2347,61,7,1278,6.29
2348,61,8,7,0.03
2349,61,9,2052,10.10
2350,61,10,44,0.22
2351,61,11,54,0.27
2352,61,12,174,0.86
2353,61,13,43,0.21
2354,61,14,20,0.10
2355,61,15,18,0.09
2356,61,16,179,0.88
2357,61,17,3,0.01
2358,61,18,11,0.05
2359,61,19,49,0.24
2360,61,21,215,1.06
2361,61,22,11,0.05
2362,61,23,15,0.07
2363,61,24,357,1.76
2364,61,25,117,0.58
2365,61,26,1345,6.62
2366,61,27,2333,11.49
2367,61,28,2223,10.95
2368,61,29,10,0.05
2369,61,30,4003,19.71
2370,61,31,17,0.08
2371,61,32,262,1.29
2372,61,33,3,0.01
2373,61,34,127,0.63
2374,61,35,16,0.08
2375,61,36,89,0.44
2376,61,37,66,0.32
2377,61,38,0,0.00
2378,61,39,2371,11.67
2379,61,40,124,0.61
2380,62,1,20,0.08
2381,62,2,82,0.35
2382,62,3,83,0.35
2383,62,4,29,0.12
2384,62,5,2386,10.04
2385,62,6,543,2.28
2386,62,7,996,4.19
2387,62,8,21,0.09
2388,62,9,2251,9.47
2389,62,10,39,0.16
2390,62,11,50,0.21
2391,62,12,216,0.91
2392,62,13,57,0.24
2393,62,14,29,0.12
2394,62,15,15,0.06
2395,62,16,183,0.77
2396,62,17,21,0.09
2397,62,18,12,0.05
2398,62,19,69,0.29
2399,62,21,329,1.38
2400,62,22,11,0.05
2401,62,23,9,0.04
2402,62,24,377,1.59
2403,62,25,108,0.45
2404,62,26,1554,6.54
2405,62,27,2324,9.78
2406,62,28,2600,10.94
2407,62,29,13,0.05
2408,62,30,6244,26.27
2409,62,31,31,0.13
2410,62,32,244,1.03
2411,62,33,4,0.02
2412,62,34,134,0.56
2413,62,35,19,0.08
2414,62,36,74,0.31
2415,62,37,79,0.33
2416,62,38,6,0.03
2417,62,39,2381,10.02
2418,62,40,125,0.53
2419,63,1,7,0.10
2420,63,2,19,0.27
2421,63,3,71,1.00
2422,63,4,5,0.07
2423,63,5,635,8.93
2424,63,6,177,2.49
2425,63,7,345,4.85
2426,63,8,2,0.03
2427,63,9,709,9.97
2428,63,10,11,0.15
2429,63,11,15,0.21
2430,63,12,69,0.97
2431,63,13,21,0.30
2432,63,14,3,0.04
2433,63,15,9,0.13
2434,63,16,55,0.77
2435,63,17,4,0.06
2436,63,18,3,0.04
2437,63,19,12,0.17
2438,63,21,13,0.18
2439,63,22,9,0.13
2440,63,23,2,0.03
2441,63,24,121,1.70
2442,63,25,33,0.46
2443,63,26,570,8.02
2444,63,27,727,10.23
2445,63,28,958,13.48
2446,63,29,9,0.13
2447,63,30,1885,26.52
2448,63,31,6,0.08
2449,63,32,35,0.49
2450,63,33,3,0.04
2451,63,34,33,0.46
2452,63,35,5,0.07
2453,63,36,18,0.25
2454,63,37,24,0.34
2455,63,38,1,0.01
2456,63,39,456,6.42
2457,63,40,28,0.39
2458,64,1,42,0.08
2459,64,2,244,0.47
2460,64,3,215,0.41
2461,64,4,17,0.03
2462,64,5,6154,11.85
2463,64,6,880,1.70
2464,64,7,2174,4.19
2465,64,8,27,0.05
2466,64,9,3593,6.92
2467,64,10,83,0.16
2468,64,11,85,0.16
2469,64,12,331,0.64
2470,64,13,101,0.19
2471,64,14,47,0.09
2472,64,15,61,0.12
2473,64,16,408,0.79
2474,64,17,10,0.02
2475,64,18,13,0.03
2476,64,19,107,0.21
2477,64,21,105,0.20
2478,64,22,78,0.15
2479,64,23,38,0.07
2480,64,24,1053,2.03
2481,64,25,242,0.47
2482,64,26,5210,10.04
2483,64,27,7233,13.93
2484,64,28,5250,10.11
2485,64,29,41,0.08
2486,64,30,11836,22.80
2487,64,31,82,0.16
2488,64,32,433,0.83
2489,64,33,19,0.04
2490,64,34,354,0.68
2491,64,35,58,0.11
2492,64,36,126,0.24
2493,64,37,249,0.48
2494,64,38,5,0.01
2495,64,39,4638,8.93
2496,64,40,275,0.53
2497,65,1,17,0.08
2498,65,2,82,0.38
2499,65,3,70,0.32
2500,65,4,7,0.03
2501,65,5,2464,11.30
2502,65,6,368,1.69
2503,65,7,1076,4.94
2504,65,8,7,0.03
2505,65,9,1889,8.66
2506,65,10,58,0.27
2507,65,11,46,0.21
2508,65,12,181,0.83
2509,65,13,39,0.18
2510,65,14,12,0.06
2511,65,15,19,0.09
2512,65,16,153,0.70
2513,65,17,8,0.04
2514,65,18,11,0.05
2515,65,19,42,0.19
2516,65,21,54,0.25
2517,65,22,13,0.06
2518,65,23,11,0.05
2519,65,24,335,1.54
2520,65,25,108,0.50
2521,65,26,1432,6.57
2522,65,27,2361,10.83
2523,65,28,2889,13.25
2524,65,29,18,0.08
2525,65,30,5000,22.93
2526,65,31,23,0.11
2527,65,32,152,0.70
2528,65,33,7,0.03
2529,65,34,153,0.70
2530,65,35,14,0.06
2531,65,36,58,0.27
2532,65,37,51,0.23
2533,65,38,3,0.01
2534,65,39,2461,11.29
2535,65,40,111,0.51
2536,66,1,25,0.09
2537,66,2,90,0.33
2538,66,3,104,0.38
2539,66,4,13,0.05
2540,66,5,2926,10.64
2541,66,6,532,1.93
2542,66,7,1183,4.30
2543,66,8,22,0.08
2544,66,9,2419,8.80
2545,66,10,39,0.14
2546,66,11,56,0.20
2547,66,12,204,0.74
2548,66,13,56,0.20
2549,66,14,21,0.08
2550,66,15,30,0.11
2551,66,16,187,0.68
2552,66,17,11,0.04
2553,66,18,13,0.05
2554,66,19,69,0.25
2555,66,21,70,0.25
2556,66,22,15,0.05
2557,66,23,13,0.05
2558,66,24,444,1.61
2559,66,25,139,0.51
2560,66,26,1838,6.68
2561,66,27,2839,10.33
2562,66,28,3533,12.85
2563,66,29,29,0.11
2564,66,30,7209,26.22
2565,66,31,36,0.13
2566,66,32,199,0.72
2567,66,33,13,0.05
2568,66,34,151,0.55
2569,66,35,22,0.08
2570,66,36,74,0.27
2571,66,37,76,0.28
2572,66,38,1,0.00
2573,66,39,2671,9.71
2574,66,40,123,0.45
2575,67,1,14,0.05
2576,67,2,94,0.36
2577,67,3,238,0.92
2578,67,4,8,0.03
2579,67,5,2553,9.86
2580,67,6,448,1.73
2581,67,7,1000,3.86
2582,67,8,12,0.05
2583,67,9,2003,7.73
2584,67,10,49,0.19
2585,67,11,41,0.16
2586,67,12,190,0.73
2587,67,13,48,0.19
2588,67,14,27,0.10
2589,67,15,18,0.07
2590,67,16,152,0.59
2591,67,17,9,0.03
2592,67,18,7,0.03
2593,67,19,54,0.21
2594,67,21,65,0.25
2595,67,22,29,0.11
2596,67,23,8,0.03
2597,67,24,368,1.42
2598,67,25,134,0.52
2599,67,26,3303,12.75
2600,67,27,2583,9.97
2601,67,28,2997,11.57
2602,67,29,20,0.08
2603,67,30,6371,24.60
2604,67,31,26,0.10
2605,67,32,239,0.92
2606,67,33,6,0.02
2607,67,34,118,0.46
2608,67,35,8,0.03
2609,67,36,71,0.27
2610,67,37,74,0.29
2611,67,38,3,0.01
2612,67,39,2420,9.35
2613,67,40,88,0.34
2614,68,1,11,0.04
2615,68,2,79,0.32
2616,68,3,76,0.31
2617,68,4,15,0.06
2618,68,5,2208,8.95
2619,68,6,327,1.33
2620,68,7,2983,12.09
2621,68,8,10,0.04
2622,68,9,2273,9.21
2623,68,10,30,0.12
2624,68,11,47,0.19
2625,68,12,136,0.55
2626,68,13,40,0.16
2627,68,14,16,0.06
2628,68,15,17,0.07
2629,68,16,181,0.73
2630,68,17,5,0.02
2631,68,18,4,0.02
2632,68,19,53,0.21
2633,68,21,63,0.26
2634,68,22,12,0.05
2635,68,23,19,0.08
2636,68,24,247,1.00
2637,68,25,154,0.62
2638,68,26,1406,5.70
2639,68,27,2594,10.51
2640,68,28,3033,12.29
2641,68,29,22,0.09
2642,68,30,5182,21.00
2643,68,31,25,0.10
2644,68,32,179,0.73
2645,68,33,4,0.02
2646,68,34,120,0.49
2647,68,35,20,0.08
2648,68,36,95,0.39
2649,68,37,64,0.26
2650,68,38,4,0.02
2651,68,39,2841,11.52
2652,68,40,77,0.31
2653,69,1,12,0.04
2654,69,2,108,0.33
2655,69,3,107,0.33
2656,69,4,9,0.03
2657,69,5,3726,11.38
2658,69,6,462,1.41
2659,69,7,1357,4.15
2660,69,8,15,0.05
2661,69,9,2256,6.89
2662,69,10,41,0.13
2663,69,11,30,0.09
2664,69,12,208,0.64
2665,69,13,55,0.17
2666,69,14,20,0.06
2667,69,15,11,0.03
2668,69,16,282,0.86
2669,69,17,12,0.04
2670,69,18,9,0.03
2671,69,19,65,0.20
2672,69,21,73,0.22
2673,69,22,30,0.09
2674,69,23,17,0.05
2675,69,24,545,1.67
2676,69,25,203,0.62
2677,69,26,2640,8.07
2678,69,27,3668,11.21
2679,69,28,3021,9.23
2680,69,29,24,0.07
2681,69,30,6543,19.99
2682,69,31,15,0.05
2683,69,32,442,1.35
2684,69,33,4,0.01
2685,69,34,161,0.49
2686,69,35,14,0.04
2687,69,36,164,0.50
2688,69,37,105,0.32
2689,69,38,1,0.00
2690,69,39,6136,18.75
2691,69,40,138,0.42
2692,70,1,15,0.05
2693,70,2,150,0.48
2694,70,3,113,0.36
2695,70,4,17,0.05
2696,70,5,4052,12.88
2697,70,6,447,1.42
2698,70,7,1289,4.10
2699,70,8,12,0.04
2700,70,9,1757,5.58
2701,70,10,43,0.14
2702,70,11,48,0.15
2703,70,12,267,0.85
2704,70,13,82,0.26
2705,70,14,32,0.10
2706,70,15,27,0.09
2707,70,16,244,0.78
2708,70,17,15,0.05
2709,70,18,13,0.04
2710,70,19,65,0.21
2711,70,21,66,0.21
2712,70,22,19,0.06
2713,70,23,14,0.04
2714,70,24,608,1.93
2715,70,25,283,0.90
2716,70,26,2467,7.84
2717,70,27,3649,11.60
2718,70,28,3363,10.69
2719,70,29,26,0.08
2720,70,30,6503,20.67
2721,70,31,50,0.16
2722,70,32,174,0.55
2723,70,33,13,0.04
2724,70,34,173,0.55
2725,70,35,27,0.09
2726,70,36,128,0.41
2727,70,37,115,0.37
2728,70,38,2,0.01
2729,70,39,4951,15.74
2730,70,40,141,0.45
2731,71,1,28,0.06
2732,71,2,139,0.31
2733,71,3,148,0.33
2734,71,4,9,0.02
2735,71,5,5203,11.59
2736,71,6,647,1.44
2737,71,7,1688,3.76
2738,71,8,9,0.02
2739,71,9,2181,4.86
2740,71,10,56,0.12
2741,71,11,72,0.16
2742,71,12,252,0.56
2743,71,13,73,0.16
2744,71,14,35,0.08
2745,71,15,22,0.05
2746,71,16,401,0.89
2747,71,17,10,0.02
2748,71,18,11,0.02
2749,71,19,95,0.21
2750,71,21,61,0.14
2751,71,22,57,0.13
2752,71,23,25,0.06
2753,71,24,1006,2.24
2754,71,25,326,0.73
2755,71,26,4181,9.31
2756,71,27,5555,12.37
2757,71,28,4818,10.73
2758,71,29,33,0.07
2759,71,30,10302,22.95
2760,71,31,66,0.15
2761,71,32,248,0.55
2762,71,33,11,0.02
2763,71,34,214,0.48
2764,71,35,24,0.05
2765,71,36,164,0.37
2766,71,37,181,0.40
2767,71,38,3,0.01
2768,71,39,6284,14.00
2769,71,40,258,0.57
2770,72,1,17,0.10
2771,72,2,64,0.39
2772,72,3,52,0.32
2773,72,4,7,0.04
2774,72,5,1667,10.19
2775,72,6,382,2.34
2776,72,7,715,4.37
2777,72,8,12,0.07
2778,72,9,2013,12.31
2779,72,10,32,0.20
2780,72,11,32,0.20
2781,72,12,162,0.99
2782,72,13,32,0.20
2783,72,14,16,0.10
2784,72,15,18,0.11
2785,72,16,115,0.70
2786,72,17,8,0.05
2787,72,18,7,0.04
2788,72,19,39,0.24
2789,72,21,32,0.20
2790,72,22,13,0.08
2791,72,23,10,0.06
2792,72,24,236,1.44
2793,72,25,98,0.60
2794,72,26,887,5.42
2795,72,27,1515,9.26
2796,72,28,2146,13.12
2797,72,29,32,0.20
2798,72,30,4772,29.17
2799,72,31,25,0.15
2800,72,32,106,0.65
2801,72,33,2,0.01
2802,72,34,80,0.49
2803,72,35,18,0.11
2804,72,36,39,0.24
2805,72,37,51,0.31
2806,72,38,1,0.01
2807,72,39,769,4.70
2808,72,40,136,0.83
2809,73,1,31,0.07
2810,73,2,200,0.45
2811,73,3,159,0.36
2812,73,4,18,0.04
2813,73,5,5224,11.76
2814,73,6,714,1.61
2815,73,7,2512,5.65
2816,73,8,9,0.02
2817,73,9,3568,8.03
2818,73,10,83,0.19
2819,73,11,83,0.19
2820,73,12,357,0.80
2821,73,13,70,0.16
2822,73,14,35,0.08
2823,73,15,24,0.05
2824,73,16,377,0.85
2825,73,17,13,0.03
2826,73,18,7,0.02
2827,73,19,93,0.21
2828,73,21,49,0.11
2829,73,22,23,0.05
2830,73,23,23,0.05
2831,73,24,736,1.66
2832,73,25,221,0.50
2833,73,26,2507,5.64
2834,73,27,4987,11.23
2835,73,28,5107,11.50
2836,73,29,35,0.08
2837,73,30,10812,24.34
2838,73,31,50,0.11
2839,73,32,123,0.28
2840,73,33,17,0.04
2841,73,34,243,0.55
2842,73,35,29,0.07
2843,73,36,179,0.40
2844,73,37,176,0.40
2845,73,38,0,0.00
2846,73,39,5261,11.84
2847,73,40,270,0.61
2848,74,1,26,0.06
2849,74,2,149,0.36
2850,74,3,91,0.22
2851,74,4,26,0.06
2852,74,5,3911,9.50
2853,74,6,870,2.11
2854,74,7,2614,6.35
2855,74,8,34,0.08
2856,74,9,4926,11.97
2857,74,10,142,0.34
2858,74,11,112,0.27
2859,74,12,342,0.83
2860,74,13,88,0.21
2861,74,14,43,0.10
2862,74,15,23,0.06
2863,74,16,329,0.80
2864,74,17,10,0.02
2865,74,18,9,0.02
2866,74,19,61,0.15
2867,74,21,43,0.10
2868,74,22,31,0.08
2869,74,23,25,0.06
2870,74,24,463,1.12
2871,74,25,205,0.50
2872,74,26,1765,4.29
2873,74,27,3802,9.24
2874,74,28,4934,11.99
2875,74,29,42,0.10
2876,74,30,11978,29.10
2877,74,31,37,0.09
2878,74,32,119,0.29
2879,74,33,17,0.04
2880,74,34,200,0.49
2881,74,35,41,0.10
2882,74,36,343,0.83
2883,74,37,93,0.23
2884,74,38,3,0.01
2885,74,39,2870,6.97
2886,74,40,351,0.85
2887,75,1,26,0.08
2888,75,2,209,0.64
2889,75,3,110,0.34
2890,75,4,10,0.03
2891,75,5,4397,13.39
2892,75,6,515,1.57
2893,75,7,1288,3.92
2894,75,8,17,0.05
2895,75,9,3747,11.41
2896,75,10,52,0.16
2897,75,11,60,0.18
2898,75,12,226,0.69
2899,75,13,80,0.24
2900,75,14,28,0.09
2901,75,15,24,0.07
2902,75,16,205,0.62
2903,75,17,8,0.02
2904,75,18,13,0.04
2905,75,19,78,0.24
2906,75,21,65,0.20
2907,75,22,22,0.07
2908,75,23,21,0.06
2909,75,24,530,1.61
2910,75,25,173,0.53
2911,75,26,1967,5.99
2912,75,27,3618,11.02
2913,75,28,3064,9.33
2914,75,29,25,0.08
2915,75,30,7656,23.32
2916,75,31,54,0.16
2917,75,32,154,0.47
2918,75,33,10,0.03
2919,75,34,190,0.58
2920,75,35,62,0.19
2921,75,36,222,0.68
2922,75,37,97,0.30
2923,75,38,2,0.01
2924,75,39,3585,10.92
2925,75,40,217,0.66
2926,76,1,24,0.07
2927,76,2,123,0.36
2928,76,3,142,0.41
2929,76,4,20,0.06
2930,76,5,4626,13.51
2931,76,6,691,2.02
2932,76,7,1425,4.16
2933,76,8,22,0.06
2934,76,9,2370,6.92
2935,76,10,55,0.16
2936,76,11,65,0.19
2937,76,12,267,0.78
2938,76,13,75,0.22
2939,76,14,27,0.08
2940,76,15,28,0.08
2941,76,16,291,0.85
2942,76,17,6,0.02
2943,76,18,7,0.02
2944,76,19,62,0.18
2945,76,21,42,0.12
2946,76,22,25,0.07
2947,76,23,20,0.06
2948,76,24,698,2.04
2949,76,25,212,0.62
2950,76,26,2464,7.20
2951,76,27,3838,11.21
2952,76,28,3142,9.18
2953,76,29,31,0.09
2954,76,30,8817,25.76
2955,76,31,68,0.20
2956,76,32,122,0.36
2957,76,33,11,0.03
2958,76,34,224,0.65
2959,76,35,25,0.07
2960,76,36,138,0.40
2961,76,37,149,0.44
2962,76,38,0,0.00
2963,76,39,3692,10.79
2964,76,40,188,0.55
2965,77,1,35,0.06
2966,77,2,225,0.36
2967,77,3,215,0.35
2968,77,4,19,0.03
2969,77,5,9012,14.52
2970,77,6,1111,1.79
2971,77,7,2514,4.05
2972,77,8,40,0.06
2973,77,9,5880,9.47
2974,77,10,161,0.26
2975,77,11,129,0.21
2976,77,12,384,0.62
2977,77,13,111,0.18
2978,77,14,40,0.06
2979,77,15,32,0.05
2980,77,16,566,0.91
2981,77,17,11,0.02
2982,77,18,30,0.05
2983,77,19,115,0.19
2984,77,21,66,0.11
2985,77,22,46,0.07
2986,77,23,23,0.04
2987,77,24,1030,1.66
2988,77,25,336,0.54
2989,77,26,3791,6.11
2990,77,27,7040,11.34
2991,77,28,7365,11.86
2992,77,29,44,0.07
2993,77,30,16202,26.10
2994,77,31,84,0.14
2995,77,32,168,0.27
2996,77,33,13,0.02
2997,77,34,369,0.59
2998,77,35,94,0.15
2999,77,36,504,0.81
3000,77,37,193,0.31
3001,77,38,9,0.01
3002,77,39,3691,5.95
3003,77,40,381,0.61
